rating,name,reference,price_level,lat,lon,opening_hours,vicinity,photos,id,types,icon
,Albert's Coffee Shop,CoQBdgAAAJ_BYtU12eSUbQ0OhPmIxQMVhScuNVh51T5vfNoz20tCvd5bzpkYl3dxzd3H7bR5PddEpmCif8_rdOtDTGbtojI0Wl6VenZB1Du3kic7ZAGRbPVjj9Pc9vHC91Ncmm2_gU78xSRqDPkWRP_z9701iDqufJVOIM4Id1J28R8Y2C_vEhBgfnQffYsfOBCOHP3BT8vVGhTbD6Il2d-jpMq8I5w7foQ8zTenoA,,40.809636,-73.881143,,"405 Hunts Point Ave, New York",,1ef60954e3bb667fe6d5c17bc67398569271b301,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Starbucks,CnRsAAAADGoSvebT-GzosOz4UJ9w1aknKDGUJAuoa1RkT7tZ0bX_GRUR4BLWxG3HGHZEhNuqoClgIdw-FXdUv3W_ohy2o5AHBcHoHgw6RMP1qqpNg0u5YDBgO_TlEaGSYoMzSafimhroNBj5vdZ2ibB4F4DfeBIQRlOF4cVfufpcKpSvLY9LaBoUc7hZQmwSMrVoYGuqxRNYB3CJVr4,2,40.652868,-73.870067,{'open_now': False},"519 Gateway Dr, Brooklyn",,b50303d695b5388b0223f997df2e1180a9e4c1d9,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Cafe Beyond,CnRtAAAAfbDYkYgVFMQYB372GbRMiTtcwG4RdKMBgL96WRY7V7eLuXatGRON2pNArcismAhv3exUCXuVG7sBX2bU5Y2y3KOfhfzx7ha6J_Y3xiZOWgo4JEm2-9dylLJl_4QkoCH6LvvwpV1XUQfb8aEEKbdLbhIQD1863Q_73ZhsshzA_WiGEBoUBI3khjKdpQeAXBBOWXni7F--HfU,2,40.739815,-73.993885,{'open_now': False},"620 Avenue of the Americas, New York","[{'height': 216, 'html_attributions': [], 'photo_reference': 'CnRnAAAAYIswFRGZrConmqW8JZqdr4IzOBRy4eGKFJur1h8hMMnSiTyadR59Hasss7Ifo_1UJqM0Bmo3NQy3Qe222uqTZ0ROSgNkV5QxwUZ4wHoJ_a_xZmWIC9To9NecqERyWK9_BCDjQUNaTFIizbINkD9oIhIQIPImjQjR7st9XB6jVNn_dBoUsQFQIYUVwpNHsmNnQR62B-bU2Z0', 'width': 216}]",1ee823b7cbadc5099980056d7534a18e55f67491,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,555 Viva Cafe,CnRuAAAALes8btYDp1Lmxxd78DRiORpyMwmcy7hluwLJgNz3IANSt7vR1ai68qTwkqwAqIDNXdu7R65fKKh7_KWcdbbIZr02aNCDCmTl5MAVxXIvCOmPp5AqbGIZ_X8kCrxjBVlT8Jw2pXTQc5pq8R5gfKl6ohIQYTLsUV175fDQF4f1m5StMBoUhyKc-QNhdJfR3c9qwi9MJ0zeelo,,40.81598,-73.916504,,"555 Bergen Ave, Bronx",,c20573ea8001f352e42ad3f9c55d58921535b3ec,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Ran Tea House,CnRvAAAAiak05SzYg8VvkYVYx9zA_9KyRbug8ENXIn9Ahxl9AJmxWnxelex_izV1wZwGnJS5miyZfJ3ImMD-FJEt-E1qkNQsLofHa2t08Ve7fAiXKO9_uYSANW17poDUjCHbOpLLFfu5Qn4RIczFt-NfL3MhLRIQ1sx0zwlrsekHL1KI6zJoVRoUH-5iq55Azta23i7jbjgYOxhIRek,,40.715361,-73.966282,,"269 Kent Ave, New York",,d801f065735c113d6d67773f2453132467a5078a,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.3,The Bluebell Café,CoQBdQAAAC0v-eHldx9rD2Uy_IJ69ZN6CbnF36MGkigLjcedaSVOYVlGLnVVGw4iLgeaP8WnykFfs_HgL2mRs8-XqxXj1WVmjGfJF2jb_rFS6nlgoulpAD1cBCVqAXSZt_w3c192EQY2OeBQO4BadIhCkxoI78ESV96JQwv7L-MRp3_rkwrxEhCRigotZyMbBF0D98w3VJKrGhSChMI7BSyo6JDKiRqKDJD_pnHJoA,2,40.738429,-73.983208,{'open_now': False},"293 3rd Ave, New York","[{'height': 2844, 'html_attributions': [], 'photo_reference': 'CnRnAAAAIuD0vRo1XQLOpEMcYRvBiweY-P8paV3G-pQHQfH6BSzplFUkCXpOHVxnMZ1erwesaU4XcEn4jtMB2wKEOXsd5vEd13N2Uwj5yAK_xcS8loJ3Ecz483zfCER6lpNG22H2ARVUlbZs3cK7gEMB1-SHzhIQCDvWgVxIZk2IifuD5vA3vhoUB0fwcjb0QppqMH1BcU8Mcf4Awhw', 'width': 1600}]",fd3b0f2cd7534615e3b92ec190f2a2fed57e7d8c,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Starbucks,CnRrAAAATZqGQ6Haiep6aDPn-D6VDhTkp91yKjg7MTxFPrvxBXwuU5A4neN3BitjGXkwmb0M7lGlA0XjLvNHlHalmk615zx06Oo50b29rt0ktCtcpKXOtLt9nPuacD54FA8roajXeKfxUy5UNM-gnQ_hegKWxxIQT9cm-r55Si9FUEydymTbOhoUjadExN_h4D8Z1s8sAGesCE3xNa4,2,40.765051,-73.981735,{'open_now': False},"1740 Broadway, New York",,bca7f7c8a73b2a17c9fb4725bf0332b46ae209e4,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Starbucks,CnRqAAAAeYGp9URHV3Xx6HuVJcosbM0LNVdo5y-aCSxr-LF9fFryRkvi9etOyWwMgH41t44cFWxgD5K9TWiyl3euZUlmLQQgSlaHickjvznfRQTpZjhq-BtLBlpdCvJvCyBWGLo7Vy25MAtrnD0kG16tgseRlhIQCeKK5py7sJ_J1wT2EKURqRoUtDaWI8LiXqMhnCVRL1pGbd1claM,2,40.758762,-73.970961,{'open_now': False},"630 Lexington Ave, New York",,48d0b92c7971364fa884f89e60c6ed8d3289c934,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Big Bear Bubble Tea & Crepe,CoQBfQAAAFIYrcijdv8kaGLOLSUBp-oAHrSAH9ZZauhGjHaXTrbc5TfHLVwNx_DkFI8R3rNaRVvzamSQjOVsZM3fOlWNykFMIHIulStEitPxscTX25rQi8bIsVIunW1ww4y0lmFUNoC7RIFH6u7k1eOvHBrQ94bMmjLazmERGlCHczRxw1QmEhBTX36g-M0qcbvaK5IAQyk7GhR_Ui01ON5M0447NxpN260Uj78Cdw,,40.743296,-73.883319,,"81-15 Broadway, New York",,eb09459a4b17c74e66edfd85127d9612bd378151,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.1,Le Moulin a Cafe,CoQBcgAAACKWzeOTdqacrUXPp_OIucf0JfxfgBar6iDjzju20sexEn1WIF5PZTvrgvyQ3s-wh_-c4EUzK8xsKZk-AEm1fuwUehBk54d0x9k-mOh1k68wRJVgOnPkQDAIAnBoQUpwoHyfXKWwzusI52kscVJwfHP1eFRhU3CeBbtgfTqd0FPBEhDvzqK5yOBz6vsuj0qDiZ2uGhQEIUJRWk7Bk3mPqw-m1elW8SuqNw,1,40.769798,-73.951841,{'open_now': False},"1439 York Ave, New York","[{'height': 512, 'html_attributions': [], 'photo_reference': 'CnRnAAAAnDOVBZMAVmw5OqZ_mitsIrN188hLWA6934OLF2qDejxpLD6dwrmAVHj_y6cf2dtriJvQR54UlEjNCzNAwSnsEZXOVxOzlvvjExjBJdJJ980r9Z5m-y_zLyQ2_ovXEeym6SBxe3BBl9SQnYyFVmbQSBIQUlefzyo_7kWk4pigVYYOkxoUMF1aWGjMIDgB01nVkxf524pc_18', 'width': 512}]",f0390209094d6335bc18d5a1f00f8b29c84bd195,"['cafe', 'restaurant', 'grocery_or_supermarket', 'food', 'store', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Bodum Inc,CnRrAAAAi3amvIsJkHX6REqVWOk45g1-DTc42jgx3OOrypRtVKC91vSMIt47AutgqEd6f8WEd69KnkbYZfiryqasdCMcOYJMjzktV41vvm3M9x8lIVdUkSxpsAYWx4yeugsWaeATio3Wk0TJ8V71cHVHK0b6CxIQPY_s1ig0AKOSL90QdIf5IBoUlRJI33GhZMp2FpNxYfkF4nN7sKA,,40.741582,-74.006102,,"413 W 14th St, New York",,380ba324c0ef8d8177892d4d4a1c3f9ce5fade7f,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.4,Cafe Tobacco & Ron Inc,CoQBeAAAALrDmiqohRV7PaiyhqB1QHb91r_HJOsioDTboLjxWQW17j3e9hBvd74B_LkdaG2gXeMAfrMREIZeEdH1-PMOdWCyAoG_8pB_cgAsYGHzJDAUKoZyMVQyPdqi3bgCxI6VSPtF8ItKFe7Wx-GRT60RUQCvLhrL-lghgC5pV-jAXGG-EhDmDkncgw7W-Vy6viJ01soSGhR08Y86D0OCYaVb2rL3Jfb2UUIV3g,,40.869146,-73.915856,{'open_now': True},"501 W 214th St, New York","[{'height': 768, 'html_attributions': ['From a Google User'], 'photo_reference': 'CnRoAAAAPGHLlOBC9TvJ7GlJay25ztL_Q9pb8tVGiNcHi0yBdIP4vVylCxhXRFZobf8TgrTkwQigwmlqX0IUePtHbV0DEUuNYEKx5HGdcy9B7HSguMx0_FbkQmj7ZXMmT4vO8cYI_hCAkUrmONd67WfvmZQ2kxIQEcie7EnDwAbKde3Sl6toxRoU6gwcjwyn0F_pdlX_xwjnXYGF2K4', 'width': 1024}]",c3c7393404cecc1db247984dc2b144a7fe81c2b2,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Saturdays Surf NYC,CoQBcwAAAGTPQBhHngm5goIpkf1VmSo3NxjQyFoeKr4aoMn9z706WDnRMC84RDR68rAwpzh8eYfsXbu40pqCk1fmkS8zJ2deTYYK9dMTIBRox8tRoFHGZQ22WCNpheYc8uRgxzgjpYBxEtUHHZ6kHxUSpOcAXFQw7uOdTTUgmn_3C6-WNUh3EhAlnf_zsjTtTHm1D5YRR6WzGhQZhtYKQ07muuF7Sf662Tbcmrpw-w,3,40.735842,-74.001925,{'open_now': False},"17 Perry St, New York",,6a9099d19d0aa44f55228876a327f3b5f08837d2,"['clothing_store', 'store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png
,Bartek Deli,CnRtAAAAhSb1woyRW1FTEuWAqc2XAXQYfznOeiGq_BAtGpyJSbyYulivbMTj4Y9_k0GiURb-V-mrp2432YfA6hZuvOPPoaR7cA6JFeqqt2g2IUIGT3UTMChJ76pwbhzxapamNMkrYRlDKR1p16mmwfw2qAdslBIQerDnqdph7D5rGG0sgYaXNRoUh1zW2IhoPrgll2ALyFN3iauLfpc,,40.638959,-73.994308,{'open_now': False},"4602 New Utrecht Ave, Brooklyn","[{'height': 800, 'html_attributions': [], 'photo_reference': 'CnRnAAAAl7BB_sMfVpyC3CUzLJ5MqIJh4UJRknpDXcCvgaXWNIJzq8rg_tm8vrMD4f8hez1ANT_U8NVdy4pH_bQfzHsVgLopkCrQ6V4cTUBfCjApuDKyhpv_4nf-Oqc607KFwRmhTMXREOlbTuXa8n2D1mZuVhIQDzsKb7v5kP46o3mpsg3S1RoUieuo6JrMHDtdkLMQx8tY5_smLqs', 'width': 1280}]",ad3338973fd26e977208fe2b30e98f1cfdd611a7,"['bakery', 'store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.8,Nations Cafe,CnRuAAAAPUdAQ9hXab2a8Ht9l09nCQt5I68EKUDm5OnO-gIWLT23OxRVB2FliRSLSwazYBbUabZ3MVnq11ZP-vBXNPv841aSrSZWVWcITSP2hZn0vy9hNoI8_PvVrqrG6Zd1T6k4vhXgRPlCP_JyILTf2Sp80hIQu8ECh6LlLjPdZ0hK_Ho1sBoUKUbD9R9QYQklECoKw_HkQ3oAsH0,2,40.753227,-73.96686,{'open_now': False},"875 United Nations Plaza, New York",,19f783c72536ba5d1654c1fd404e57c17b70afa0,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.8,Goodbye Blue Monday Inc,CoQBegAAAPTKfbmEM0jTWwKl91eFjIwU4_AQZcCq64w5DUNqEVGzbr1oeEMRYWfryDEcV0avRSpyPwOCiiasm6X6d4LkOCRjBO8TmPrtgYPvaKe0XkPUMZNl3uVe8IlTN0sJgOmcAlF2aTCw8BCJ7SO2TBxgg4FocQ2TqfVzOe1bDz3x-vbqEhD6TCHpFsEkXATt6luYfjY-GhQWsg-gepzIS4TMt_GA055oclRDFw,2,40.694522,-73.930546,{'open_now': True},"1087 Broadway, Brooklin","[{'height': 486, 'html_attributions': ['<a href=""https://plus.google.com/105142739528134843118"">stephen trimboli</a>'], 'photo_reference': 'CnRuAAAAMAaJ4ZakdZtN6cwZuY3htGveUNDTa13XsrA9OstnLcRApChPErE3yu3g2FtFjzpBhbQdQ_NSZVNAWicHx9kGkGQKhHamUnTAQlu8lAtnwY3xrJSLstUMKU6OPB857bKvbovJGp297_CiqKaZ-4NQIBIQoBmIoRq4QlOdogK6sOZDNRoUcjLUbv49RFVhqiZIBiMpN4LoX64', 'width': 648}]",4ea72be1aa7b6db27d9ad80c843f1a98e22c1a73,"['bar', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png
4,Think Coffee,CnRuAAAAGnQeBuiCuN0HyOnADeEp_WEjI15iJVUCUQGaIAyxEYO_d3zYUQYhjQOUb7YBuA9PfrVpHOw9eRYUBenU4y3qV17Ym0im1s4AfZuXZ-XfGDUfAzSYJvQDmd7Zochp9hyeD6kgNNqUJ_XdlJrVrOhWtxIQ0JwIic52ALzJKo2bN8_4uxoUgovtlN-HC7r9_Wl0Mx5LetKmyuY,1,40.739508,-74.003028,{'open_now': False},"73 8th Ave, New York","[{'height': 2448, 'html_attributions': ['<a href=""https://plus.google.com/102013564280066334773"">Thomas Wysocki</a>'], 'photo_reference': 'CoQBdQAAAHpwgcUGAZDnLQIvWSDimq1ikIYs2rsevSsXY_69Q54VfgMAxSztDN8YuNhXoBBJm1y6hi08HODQ4eZpiKSoGzPPVMnd8xsmnSuNvk6vVFoWJS3jhzkqV6YKrExBAxPPsOkfv-VPGUD8e54DWTMnXoirtdG8EimVoJvUI8t1epUUEhDK_TSFCsc3hiLTVy4tRVe9GhQJxrDONggYIPHUkvH_0HKWTBiQ1w', 'width': 3264}]",a631f26a18e6b21bc973d718e7e83f1128f70eed,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Kahve - Coffee Shop,CoQBdQAAAA3CZBy5vufrJI5aaRe_Oq96J-kJxcsLGpmTiOQ7FQ9tl1hRpYHVPTshD_l_kDyV8WciHRoufT_0ElPz_JfL9nUT9MN24gYi5rx2Vme38Jv2sUjm73gI-HmfHDHvyek8IvHqQG9jqZTuilokpXC3oyO4B0BoGHX7CKfjJFMxlXucEhDEbTYtS3avZm7XxotBjJ8XGhTT1n5dqDWZjRFYvFL_cNBND0dJCA,,40.764451,-73.988038,{'open_now': False},"774 9th Ave, New York","[{'height': 1600, 'html_attributions': [], 'photo_reference': 'CnRnAAAAjj7i-ZmHw4x7Gr4kX30HTK7avVxsic_U1RjPNr4VLVigA7KxzDfC2P67rwlUlKFw9feRg8u8jIivQCyeK-73DxkSaIGYmlOuIzXRJCQL1XnRgCpPQkkwdRl0vz-RCclRvIh3BPnCd-D7ynWxQ4i4xxIQHf6_CQqmDFzwxv87lOY1MhoUcwBYBLUK13LJ6CgBx6kOBwoy4aQ', 'width': 2844}]",c93b101f05eba2b20acb14053f0ba1f6fa9d96b7,"['bakery', 'store', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4.1,Starbucks,CnRsAAAAzIm8i72YyD_JzE3bRoktJ5oN0ExdiqyRfiEph2aAlYtMwvdMlo515Jx-z8JU1stB4TjYt5YWcmkQw7sIh_kSNHmXLjJ3rSi2-4iGvbgo3MiTOBSfPZHb4451It9ys__M5Z7WOCeDbJi4nP8BQGlnhhIQpgQ1OJu6TIfYewtj2VD6BxoUiXoOkLNBx5aymsDdAbOUiBcO8Io,2,40.619213,-74.032952,{'open_now': False},"9202 3rd Ave, Brooklyn","[{'height': 918, 'html_attributions': ['<a href=""https://plus.google.com/110778168524643184764"">A Mike Pietri</a>'], 'photo_reference': 'CnRoAAAAq1FGUl4k83d2ahcJP6uJeyKY5ZlzjzAgGNsbJYKoA_1vyHnd4UOclpjmbdUUb_NwVMgABmxgEOFB_iyddYpt1JBSEi_w4I1ui0Z9Y_GaEgurZEI457t_0sb9IOloF1BK0JBACqG7j4L6f9ouv2kFMRIQd3DzziBmHjLSGPCXOWsUFRoUHfcedhlOZOLNSJJtZSL647eoSDo', 'width': 1632}]",3759f57555ad6da1df4162fef8e12ad7eea65d75,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin' Donuts,CnRwAAAAbSz7yFG8l20Wtr2CZahRe5nByqQOW0qQg8hsC-2CVcpO69oOGz-6zd4CA1rgXrPgYKuOCCCSkqSjR4u0vIJb-fENbtwC6-az96ls4yNRVEKcWQ3zX4r48Fq3tOdpoILi1NU0zn1pcwq-qcEND5z6fBIQYeHvcTa4OtDUvbsHSfVT7hoUQ3fnzHj3DcJXBLpMaC9bLpW3GOs,1,40.582267,-73.959715,{'open_now': True},"3031 Coney Island Ave, Brooklyn",,a81bd85bb1474c824840d86c4868c6c57481a3c5,"['restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4,Starbucks,CnRrAAAA-LCJ_VngjXgqa4Frj0JK0WwBJeeH9NJRM_hUH3iWWPQsTFNTOZpC6J6rye_Ble40RKe1qVcTOzBg2c_lhlYQLnoxcyhIWuCFZwKrIJR_M_8aSwaZZR4FiDP__hBJX6KMBSK7apPiV3WvtkH-xfx4phIQCXBhg75-y9o75Q1Sz1_gJBoU7BSG-enRLrtGmnjxgRXMh1LFzCM,2,40.747761,-73.985314,{'open_now': False},"334 5th Ave, New York","[{'height': 1224, 'html_attributions': ['<a href=""https://plus.google.com/100853211084185276829"">Tim Tomaino</a>'], 'photo_reference': 'CnRkAAAA9eMg8scdKxzfKUnr1tiMHmQOWM3-NMJELSAm7msgVG-DjvBbQyHtpDeERvoXaM7-GUIaDhfTmJQMG3I4JSwX0HW-tfYPWEVqvHUytNnsExsEpllCvkmDuciJgwzc9vp5yfwq0TnRD-3OFWeGnUPH_xIQsGMmWKk0NIF3CxbBi25o7xoUgm54LvyN2Er7ClrkE5sqpp9S0ZM', 'width': 1632}]",92c981521592039527d076de6c6fbe9dd177a470,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Cafe 19,CnRpAAAABAY_Oqv8O3lxASwAj8ke3zQpqbnDUFuVfZauE1NwEcWDz_wpMQtC5hsHBMW9h3a4L3OaWnCFf_W7OyFmqbZwKD4xpAN_yH6MhdT4H0i3l-11QkM-LoGBQM1csqqdOx5pefNH-ME2BOfkYEZ9o7SkSBIQW4JucY18PeH3kwxvYSeh-hoUBHP8V3EH9pjRqt9B3oSub2jmxYw,,40.739005,-73.991729,,"138 5th Ave, New York",,99a86327452c5c2de22076289469e0a5f9bf6b6c,"['restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Starbucks,CnRrAAAA0vpOxpdMVPfJvsF6H_A0oFtCvOwjfgIqziBKTtG-qmZhaf0b6TD6he-hQqdTNXMrLM5g9LrQT9C1hqblMFIL1MBon__7RMXtRipzAkPMG2jYt9ao4oQS9vMIp49uKjDx4F4bDk3r56c5KsS6I2crHRIQHiwSv67YL7zEZJN_M9ygihoUPowCS0BQ83Mi8YjIosvsfMe8zA8,2,40.749133,-73.983803,{'open_now': False},"373 5th Ave, New York",,816a3f95a97051f415b118c946ff2819800dcfdf,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Coffee Associates Inc,CoQBdwAAAOVyofaiVjIPdN-4_6T3VsMujKO4pRZaSEKxH9gFgDIPrViFHUrIErsjNvBDd0PWIfcKZERBnEJOv1QDDMSmLSZ9eA0sfeQ4Jgfa15TaJf2tArSZlgNhIW-25_x9hwyh0hoqiHzZbV6ejtiR00DGpJUZAuXf-PHRp0EEUV1q8KgOEhBPefN-7qqE9VNfmn5W38LTGhQGeg0CWLbvy5CrZvVcSJ7NQF8vIQ,,40.710523,-73.985757,,"178 FDR Dr, New York",,f61bb798e56ce789f548d9ae7fa84f989db9d608,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Topics Coffee,CnRvAAAAAfeVfPSbnUlZR8aZPGLABks-YPPiSm7OxFjhIrIFLQ5zkvUeKcy9-LB7oWWI282tofIF1Hwb75RF5vRIHZjx0VqF_WdSx2HPK6dL-o9qNo28iH1hr9EA3_lWEIxcZ0MPfNSQzngwP84ghCZhBVpgaxIQOUWx77wYGjRTkO522WP2oBoUvfL8Q0UT02LPYWYacDTRjyjWTkc,,40.630902,-74.00739,,"6316 10th Ave, Brooklyn",,e51bfa113be4f516faa2e677e6d8ddc342eb9267,"['store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,JJK Cafe,CnRqAAAAszJM3EkSf3kRMCClELi1YFAww3FHXLYeT6pGemhqOC6FTritXvoquT7HhT_L4RU8u3nXfaSE6RwGPBzkJY2XIJProvcgWMcOaIWbZogHHnNll8PTW1uaRCGEQae5A5oqWt1GZJaVEZp0_YC-yA8d5hIQXMQvTXAHq7vWEoJmVUI4PxoUOjUYqDI5yIiwk3TS7ycuCAQtspE,,40.735701,-73.922695,,"3086 51st St, Flushing",,6c7a841c27acd2de358e55043d71f8ea2d5a3cef,"['store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.9,Max Brenner,CnRuAAAAzWu-WkiPRV2uFT4QbotBM4dzQ9M0fvgWTyx7Fid6jd6nI0x1sYj2EuY3aPJzKReKEUVX1c103WNdgIABwb6P-5DC_aYsX-3ObcthSUdg6CoVaFyV-n2ZviqZSxl-Tgl4FmFGtXH-cdBSESkGQ1NFlxIQam0p45ZVfmxs2jEC4zoJKRoUqVIY2OtD2EZ9Fpt9oQ9nwf2-h0s,2,40.734416,-73.991137,{'open_now': True},"841 Broadway, New York","[{'height': 962, 'html_attributions': [], 'photo_reference': 'CnRnAAAAvWEs600reOBN3eCf9lL9lTdYIMPEM7I2BRj7Ig2uJD6VEPBGuuMk4aZyKHijgVWg8jNiXFCWrUwLdl5Mm84Lr6nBU3JgaSMQmSvvQMfN6zMlC6LQee3yJrAXDD5maCYmBggOUwZrZB8sfLsPCl5svxIQQdPsyC8bMuvD4YEWGmd4iBoUenYNFeXKczruWKpPNCWMqxhKawk', 'width': 1283}]",56bfa12c67c7ffaed333cc27072f0f5d065971ef,"['store', 'bar', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png
4.5,Yorganic,CnRrAAAAIVmsjSo7C8471je-WtlCzHJP_n3_8Uh88IK_4NmGZUNKc_LkT0QxHdU3dv59NkCA5kaVONY8W3zbQFkQZoTwD_aHP9iPIS-iSFVuqRIIB70mnuETuhH2DYQvCUe0QMBHFry5KmJe7QelKjDs_qGkYRIQo1ARaB7AxXz5vAIY7d-QvxoUfiKAOApU0n4cQmGc8OFD_PT2um0,1,40.715027,-74.011071,{'open_now': False},"275 Greenwich St, New York","[{'height': 977, 'html_attributions': [], 'photo_reference': 'CnRnAAAANTOtg-zIAJNPG06fLbIckVUZn6cV44pK7hJqlfsGSxWojgBIsJop8qT5lsdq2jDb3zEpV-y8ZChKjJtuOoSCPHayboQxTc_dOds44jEqOb2HHMqwIMXxsAY6IKjzpSBQEn5wNaOMAIhoRdm2eQYgJBIQROHX-U8W-6Rimb0i4KkxDBoUUSHIyMWvgAxp0nC7m-JEOXPhmRU', 'width': 1466}]",6316eef8d5599624285b45aba338d1585df800c8,"['meal_takeaway', 'cafe', 'restaurant', 'health', 'grocery_or_supermarket', 'food', 'store', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Starbucks,CnRsAAAAFe4r_ij-tIYcCmd7OBae9BM0xs1miWoo7A3-oWHfdlLZJdLQayzQ_PhamNN-IMvAX46H4pGp-x1t1bjKPfl47Y3Dq0ThETMStaZeQGIYm-pr-SAW-tmsz1qeg0rpFhlHGjfiRy_PsBo3FDzdohMGVxIQlfv5aGuMKCkn9_czTyLauBoUO2-B_0aU41hsZEc_d1nWXUuZL5g,2,40.873455,-73.90855,{'open_now': False},"300 W Kingsbridge Rd, Bronx",,4dffdf95994df78c9bb2a689ed298b7c02a09638,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.7,Think Coffee,CnRuAAAAd6xD7k_0AC4Kffff95jhpM6D3EsXbm-gY37vZwJBVjihSu3rvYiFF5_ETep0p0YYIYciofWuCzrbqbPvqpCtaNoVQ19IsASzNi-hF6MOldo2CnpyVT12oEw9UuB7kjLF2ZwIFDNalRHCkvk7dry8xxIQewV7SazWYJR_TBDnIgk60RoUiM2P3DR4mZUUo9aXNfBy9Wr7LoE,1,40.733009,-73.989712,{'open_now': False},"123 4th Ave, New York","[{'height': 765, 'html_attributions': ['<a href=""https://plus.google.com/107270036833157038810"">Jooha Oh</a>'], 'photo_reference': 'CnRpAAAAUCrEDInaEmFRnbO3hnpzAEQDmE1gRUvpz-ktl9zGFLBQm9Yper-vFodyfeDCfwf9PSvQHgDKFjoItaifLERSHX6JJVm_Nrs815tfgU57m6oZk1gy3bz4RSyrsLEO21enNQ2K5aquqi3AiLTNPQs2ZRIQOIv3_XsQkw4Sp-hqBQ7IeBoUNp_8XcGGBCjxHeBQTjTNNiyE90s', 'width': 1024}]",94875cbcce69b1236a7ef02948dc95d8f2420905,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
