rating,name,reference,price_level,lat,lon,opening_hours,vicinity,photos,id,types,icon
,Chrysanthemum: Rare Teas & Flowers,CpQBhAAAAEfv4NNNcycNiao6EKLh4NxpKil8hR7COoiCibXaGXN8HGW6c3xD_RO2QfeudoSyw3oS0PBQUEvySgOvicL7pMNqgwkSETa--XKxhLKTkXlYf4QjTzOXDPQuCkRD0cPwEV35KsHozIkqq-a_a8Ey5nST6ExENiFemQAlKFxS2wEwa_Mfw89FX2A4Omoujxp7aRIQAy5oh2O1Gzn4Cb8Qw-gMpBoU2tthDOdJ7zdbQvn--ompeeGPpww,,40.6771,-73.963398,{'open_now': True},"669 Washington Ave, Brooklyn","[{'photo_reference': 'CnRnAAAABObRhxyPjLW62W-UmywvPlRI5n9CFGSrwl3h1lf5ZYhKvOBD9igEsvrF0bAqEdqbKCTTbyYgPMrrqBgSKRaptWHZV66FTdIAeU6oZN910Gbu4kJZA-YgoxNdsAeYjCPb4gEvWRP_oBXV1zVgmrdOTxIQkChX4SPpt7N8WhFrzgyeyxoUW1qT1lw5VjHFS1qlgVuwWrGFfjU', 'html_attributions': [], 'height': 480, 'width': 640}]",f254322bde8053ab8f30d9b86d1c6de37b384ee9,"['cafe', 'food', 'florist', 'store', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin' Donuts,CnRvAAAAo7sEejXd1WkEdnC5kk7BruT5VXs8Lz3ux5FoxWQlv80Jv3d1aql_b97LIO51uO4Rzw_-vGYdxc6yZ0I65wgGnYFcS9myJIeEiupoIiSML4YZWuo8WfmK2TuFX8qxqfMWbXzC7Q4gPtgj0GmPS6szOhIQY0IVpjWWT9ovxkklUizc1BoUWxKf5XnIB0vs5Qy5pXFVEDDKo0w,1,40.866134,-73.918184,{'open_now': True},"3936 10th Ave, New York",,5047c6e68b697fdacd4389aec9a1607d903137c7,"['store', 'meal_takeaway', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.7,Così,CnRnAAAA-ze60u5ksLByGfcujcouWWeuHbWjZCUoHdrFXDexMyCucr69kcEoTpAObutMWR_blQjDMzn9x1-fV3R-vwq9vQsyhQWVzz4hzzhiJU8yBDWvm8HL2N78no4TG6I02I-ubPA41jO-mpWbFnhFJhrX8xIQaKSnpn2SeHLWQuHxaFaHuRoUDlr8vbIeT-TBwE9N9oY6TK5G1yo,2,40.731283,-73.993625,{'open_now': True},"53 E 8th St, New York","[{'photo_reference': 'CnRnAAAAdcAbTWFORoRhYnQMhfgtE0lg-JtB5BL28Zt9bp4KnbUvLddoZxR4xohIlEWT4eOwpOR5b69O9wPlRqiufwEmIAGijlJAcJ-qlCM8IKKVhQ3zE9qoPMcVS8pcNQQP2NFtqp9UwJOtg6-KCCYEWNQZChIQoHSSScZegTHh-c4jxstiJBoUiITmHfu1yRDuUB6D1ei4B6HwTLU', 'html_attributions': [], 'height': 1600, 'width': 2844}]",7fcfffce6199b98e9cd039ca39764ed9b6d9dc81,"['store', 'meal_takeaway', 'cafe', 'restaurant', 'meal_delivery', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Blooming Coffee Shop,CoQBdgAAAGXWApRWNcX2DHty0vbUHZ3le4AKg4j_Eu-qdVF_0jn-_kHkFqXfSJDoTdAktpld731S10GfFxUPb3wbl7bJ9j1K8i8yB-DxdGYJRlPT0_SXrfakVQ5P0c0U_BdjYQZykRHV1i4oo63hlXFBOgTtFFkoJk4nwdxfPY6DwnFTLmjtEhA_wDaP7BjDZs8PQHeze5L-GhT2q1x3imQqOvh1Smrz0Fiyk7pEAw,,40.638191,-74.077026,,"469 St Marks Pl, Staten Island",,9a8bfcba9085ab4a7db702397026713111a2a953,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Ionia Cafe,CnRtAAAAjvh-OS2AHErPnqn5qZms9Ggj5fuZV0AZWhKOgXyxEtGxzRCOhaedfs9WovlvRAJ9Zi5_u8zjOxsZhrKlIq1l9gKCvWJc-vCn2irt9QWmeNG7shkso9CcEmDIhfYN93AUQGsNlfgGnEcYmaV_cBzgkxIQx8A80sLcxJKw-T4qzCfXpRoUepHTXb7LSLMJObSZKi-5pbP5yq0,,40.585338,-73.951622,,"1726 Sheepshead Bay Rd, Brooklyn",,670817c678a185214d39059554844623fe1e0822,"['restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,"Crown Fried Chicken, Pizza & Coffee Shop",CpQBigAAAAYeY4sADaPJE_Q17hm0qzXHAyub1IGaL4HkkZiSlmLJ1v8tu5K27EzSPOxeLPyLPZSIO8jt8a5JJ8B7y5E9cjXeK3polkzNPsAeYGOAP8g1UbksDHmUdsvIiCIxZVapiQz4-t8yCCrI5fyMWIZ7o_YaBjOQj2dY9uYI6CUKnxCrZn95L5ElaN5XD2VPX89VxBIQXJA-fnJ9U2In7FsJSpgqURoUMhXJ_QqgWW27jDNEKPCDVkmKdSU,,40.682783,-73.950238,{'open_now': True},"470 Nostrand Ave, New York",,4ff6fc0ef9e06049cf5843fe9482456ae8ed9630,"['restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Chocolatte,CnRtAAAAAk73LZcIDT06t5ltck-BEGZ_60jiTOnjdsq3px9ceENS7KxVDlE-w4T3scMzauTgpT186O48M74kziZYVPDz-UsJcnIve700j86MWVNJb1HBzwoVCBTIhJNbvIuuO89GopB__Zl48umpWVYyixg_cRIQO9i96bde5UmqhG0W8SPOLBoUOylgapuH-cIkA-cfJWRYPHo-Owo,,40.669009,-73.942048,{'open_now': True},"792 Eastern Pkwy, New York","[{'photo_reference': 'CnRlAAAAMxJ5ASyJ84xVMRnvhmFGqPaYRTpJ5BiUwq7DawkNMqy9GQ9HQUWX2uqq_AZEt8GzeiPT_kRK27CX2LnEeWBfMY8B6uYPN7ec4Nte5i5otvqzad3bDsOut1d_PmnmbazRB_MEjhxweK0mElNfp4ex-RIQSGRIz2XvfujTNxn1gYal0xoUa2zV7XnF3w9o9jajZZrCcUwwF44', 'html_attributions': [], 'height': 95, 'width': 126}]",82c65a4d04272497685ad11f94185e7b1fd01340,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.1,Springfield Diner,CoQBcgAAALuLIMOz7ZHAGUpP7KtKtu56MtU3u0uqy_Pkr1X-qeueiRxb7vEbrKa_2Z6WWndxC6ZfiameTw4p8RvC68L-iAr6FJGKEUG62sj-FRF525SgUB1jCFHqu6CkVbHoxnN7BeORl3rFEBv6KoGXWnEzQJyltX3FIIG0Rq7Krs_oUh33EhBNkaZcpZYIhzDHOY-NI929GhRAofgwS0EMhpFm5brpCXg4ug5gCA,,40.681135,-73.764046,,"12813 Merrick Blvd, Jamaica",,3fad107111ac7f665c77c5847446db6e7a65fa48,"['restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Tarboosh Coffee & Restaurant,CoQBfQAAAMdJresNQa8sobWxeAuT450uvg4jnPVacGFrrCZYQ906INw3ymzMYA1ctclnhgJuvatwbGa7z7usdz6I5paJOFdMUih1NbZOBkRB77lcjeol-yqnd0AvVJ-NE7krvZ6Kel_0WHGIeDwU5POMPvFN5o3JOP6k4SM4Nump-0StpRZjEhC9tDSLT6UrFzrY2_8m9Ob2GhSxdKgZIRRHuRKNdyGYdl_p3TdiWA,,40.631249,-74.022071,,"7222 5th Ave, Brooklyn",,d51c805f112175b1d7fac3f32a9a982c9c892e7c,"['restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Elsewhere Espresso,CoQBcwAAAMpX95_wQS7sbe4uAVyFGWO9SyBMyX2tzf1_aXIJ4TE_N9NxxBXzKI-3hKg-su-RfPiKmTAMv_NWGnSFByiyphXCtExOjrxQeoYzZAfZGibi1lhifhxbwAQh6fTxYN6T42Tj3fl43bFc4-qaA5ZdvrM3Z7cRnLhc3qzmERFWOqm0EhA0YBm3W-cd2XYnU7SWecytGhQEM3bF1t0B0ObzbBxqFsb_9aDVbQ,,40.726846,-73.986936,,"335 E 6th St, New York","[{'photo_reference': 'CnRoAAAA-tHGgijOf1gn_Y3pSk1zMHcx4EfTlW38seRa_m3y7sL6lpg745HfyLVtcpIl0yHYgyMLj33aVBU7A-bZa-Ka5w7-5zaf1RT60x756tT0mKCIXlmL1VVk9oeqsOOeM_LIidYiYCMY0GUKiTzpSK2VXxIQ929_nITp10GS__DAXHbLkhoUwWQRYN8ltS0CyBM2kK0YwJ0e2dQ', 'html_attributions': ['<a href=""https://plus.google.com/114707656177875382272"">Antonio D&#39;souza</a>'], 'height': 972, 'width': 1296}]",d759a2a7594bf10cbd1a581653afc8c9365bc3a0,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.5,Sidewalk Cafe,CnRuAAAAmgBYsMGIX5kL673h8wgP6baC10t8v1k2O7fc9Bb3RjaRhork7orEUfqsld2eV5KRjjveEz6JLP1w3fe5wg_1KRzECipJBLyX--YYLrgfQuVzja-qWc-dtBKyapBLW492wjSog9OAmUrE5lSCdNlJ9RIQVeP1_0egcXxtd4Ee1OpaIxoUWE6EJ8LjO13SD1Rb13Hv_4K07jY,2,40.725524,-73.983707,{'open_now': True},"94 Avenue A, New York","[{'photo_reference': 'CnRnAAAAIgblroA1XHTsqBMa_qIYABaJ-V_uxe5CDj9Ke9IjI2c1XJaS3qSvP8ifvnF15_Dt9eEwEgXFfZ0PURc7tHvtZeFw39S30Kw3rKWjSBO6_ePCbRyc-NoqqbDM409qDZXGZbz8j9IT92IHAkKlpocsRRIQ57OV0eDkxbK4Z8sQnmVX3xoUwncL9406UeqLniz4rG-4JcPEpmQ', 'html_attributions': [], 'height': 1214, 'width': 2048}]",ac52e9df00ee8496c243d82db6b532258a5bb91a,"['cafe', 'bar', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.5,Argo Tea Cafe - Columbus Circle,CpQBgQAAAFGPMf56BxCpnJE4zpk17f7e157ylYduzU89_8gaUrwT6U7qOr5d_tMN5FOTrKFQznlAT_-_xtB4IlGsPtNgp8phwqzmX270eGkvUSVl4AEu0Tm7VY8kIKCfw2mupiXyGuT_8zirpNVjkTuv29ava9KLA9RBH4HpF8w1hRWzjwCgt-grnotW7PLAyyvxHvtT4RIQD8rKO9nTDAorb4K58WMcbBoUeoTCLeRZpDJd4gF9nallkl5Z2KM,1,40.767139,-73.981478,{'open_now': True},"1792 Broadway, New York","[{'photo_reference': 'CnRoAAAAcIfVcN3l_ViQQAnKidbefM5jTBKSzMh1PWO4uQn_u9B69k_XCUuSaaS5eY7EIDRpgeieW4xDol-nQ6SkbagVCBkmFt9nTzf6a_W5xn7BBx__c0Ei_FH2XQFBp7aeci0Gt33K4KqUBryVNYTpSQzm0RIQZg8ksH_hEHg9ctcfrsD0HxoUKYimkiCggX9Nj4Aqhb61e3bQ3DI', 'html_attributions': ['<a href=""https://plus.google.com/109108269030077475756"">K Tempest Bradford</a>'], 'height': 612, 'width': 816}]",6c01af960311763b3430bfae057fc2e90cf3882b,"['bakery', 'store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Baskin Robbins,CoQBcQAAACpkTlg82uAxEkpD2X-PhYqdXJzwodl7aENzLX0D7ng61Hl1EqUGX1bwPO4QXJDJ075cb3iUhf-MxY_mfpuF-lkM8kTSTT16gfEfy7Yf-cIVXidtbCy3F5v6g6Ij54jI1XBAzd82xXksYr5peOzAFdxIOk5VyKGoypoGptFmKv7DEhBqkp_cDS1p3dlcZg9UByklGhR597JGu3UdBPCpR40yK1GiR3LcHw,2,40.84769,-73.912626,{'open_now': True},"1733 Jerome Ave, Bronx",,9a09d111f7e656dca84f611756f78015e2c327dc,"['store', 'meal_takeaway', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png
4.1,Saint's Alp Teahouse,CoQBdgAAAMdzzdKru--F1c3VsFNViAgHxzGQ9TCLDa-f3B2C0rGbbtZ-5uUD9II5dKjsQWi7C-7gWWgiqridR34m9OoFy1vtncBWmEBo_Xkb9SO6Ap_a5oMtfaDcjnA6QztHNDlNBEJZ4IFzhavbU-ZNIUgPsD8kBpl8m6Zdeg4SXbdt8kkOEhA2qbpCe5v0wYjkHmiiX4LOGhRCwu977AlbjfD1W3BlxgYHrxYumw,1,40.730387,-73.988973,{'open_now': True},"39 3rd Ave, New York","[{'photo_reference': 'CnRnAAAAALXITImngF1dG2heBDQ6JXekMjSb-kM14mMXhE0xRZJa108IDM01895eeWH5IQMR3kH4Q8Xg1JGpxqaUBZcCDULuf9u5y3ZtAWVEUqv-ZTAk5s4wlSxtqQ7a27Ms9ETIG8siKdVR0BSX3UAFaWrWYhIQ1VSi776Z6fz1Vq5qs_fpUBoUSgOsi2QBZdppWWVBlUPB24JoE_s', 'html_attributions': [], 'height': 533, 'width': 800}]",e694c94ee1bf792291d98cb6c4395df34b7fc7d7,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,M & S Cafe Inc,CnRwAAAAzpiqzp5sZY6uN9rIMFU9hvnlXW_dPUxcAK8ufZ-ajSLIrVk3mPv3HVr8-wlDtxi_eX-m2mhCc7NBFbi7GSK_EAvHaWymLuRzMajuuz56uAYm9FE0vyp1iA5w4wt8OLjEd7XhRlDwZAD_3vpZp4DwExIQ0A-EI_xy5kaeYq4pRHx-BhoUGpYdt1Jd_2G2ZTJ5MYBxYDsQtMs,,40.597326,-73.985143,,"2023 Stillwell Ave, Brooklyn",,e506ebf53a9305931158f59faa9097fdb892c479,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4,Caffe e Vino,CnRuAAAAbgN_j2xQ7iMvs_oHvRz_pESTTEkyWfzPheV59SPSM8kT6vIbPNIbVsGkH4aRw8IB3IXf9UnQlzK_o6OSvmTnP6vLoYxrIVuk1tZTat-jTterwGcejRfFl3ojOFCvCbfikUPR1PGLl4NEFryI305FzxIQNMTC15zdP5X95lNcSDA1bxoUv5DxLtoc38hnEKKcz3Lipsc-L6s,2,40.68966,-73.978257,{'open_now': True},"112 Dekalb Ave, Brooklyn","[{'photo_reference': 'CnRnAAAAc7mC-ZfiX7itPPnQLCoSTdOHvhhw2mi94Gofdi4ICB40ZbKWeWjmS0jYADcQDjYHee7f3V3mu_n2UuxgK6aQPm6jr6vD0WL3okI6cGgVbnWj8_9CBMzVhGGVr90pYFCxiweL-kt9pAZ7rFJGNsVwRhIQtdJ0RDWAR6uldjMmXpQLsxoU1_LOvo3s0aZ9Jh_FXmDwSLHbTA8', 'html_attributions': [], 'height': 1200, 'width': 1600}]",61ab562b7aefc95c4c3655e846d145ae5aafc804,"['restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4.6,DTUT,CnRnAAAA4cSaH_Y3ZGMQTYVE8gZSsjlZRaC7Js5gsToGGzBAlRJXictWVxZpg_vWAiRTeV0Hro4KsMnt5gEQvrrZ_NMzw3j9-HXZLf5eLzxa7KpMLvQxvb_wx_mU2KFjOwpJdH2HPxWJggjpS3FoAZH5HAXPTxIQiNl17vYWrE1IByV-IKZOiBoU0n9gcQ4dX_3UnlDgQOLtAhZPBY4,,40.780782,-73.949244,{'open_now': True},"1744 2nd Ave, New York","[{'photo_reference': 'CnRoAAAAratxVguR1HG-21PY2uAimNiVLnMczQ77q_tcB451PhO0iPePLv6U8FnCeRJmcn3QJ_-qcfmoLGqCBjdcr2woACUfuDrAnP5l_oL8ox6SrpIDrWeoKgp6EwaqQ8mCQKC7dV6E4oKfQDPoIGYIMyrHGhIQY7U2cOteUlq0I_SEVIZPFBoUwfvEHdQfkRghpCv_Q_D1eerV5Sc', 'html_attributions': ['<a href=""https://plus.google.com/108686565211215854567"">Lee Dar</a>'], 'height': 459, 'width': 816}]",d6331f0d7fd1fd3aa2508a63566e836a2dd35819,"['night_club', 'cafe', 'bar', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png
,National Brand Coffee Services,CoQBgAAAAE6_9D8-BjEeC3w1ZLlf-OeSZ4OrHk37T6iEpqIIwgkKLPy4lHUzOoa12MQFfd8N7mYpTHu0DpwoZHzuBun_FT5E212PrcZ2zdke_tu9VRjYGExRfNnl3j5MEzDo4ql20taRrh_2l9rnZhSBM9KBTSl6AEQHIb_hkxNm_c9uMzZaEhAIf5vRH5DSB3sBBuyJ4RTLGhReWZnRzDUT2cDqvDt6xTaHZWpYmw,,40.712602,-73.921587,,"75 Onderdonk Ave, Ridgewood",,396fcba606e9b27a6e27ccd33e41a431dbe908ca,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,La Isla Cafe,CnRuAAAAqpE3MrDLpuBxTMO14nipqJT3uFZiktFrGp_LDeO0j7C8r_RPKpys_TCu15G7ui0fiPUBdKxFeXQde55-86gJ2QSEJcB0ubCGUrueLcji8LHEpo5pWEeerL4RJa-rSvTfPKIO6aXL1jLRsrROqkuDSBIQuNEDqh7yyTML08J_tz7n_xoUNlytSLCAqWzDr2v-Y6QBW2O6tEI,,40.717282,-73.983238,,"212 Delancey St, New York","[{'photo_reference': 'CnRnAAAAmSjFoB9yEjlwCw2z0lTH2w14KaJ27MJvUMsvWTAF2DlifA43JmnmYUdzO3SsBRFO-boRuit9TepVjTJzDz2VVBiRyZ2MeKSV2mxaO-PqB8XCRWmBOfnPIExHC7YzRBMJyrJeVjMHZgiEoDzNkGf_oRIQXdseQeuLIMxaN-lrZgpskRoUZYpyYJeWzsq5LxatCl5Cwsn5fDo', 'html_attributions': [], 'height': 1600, 'width': 2844}]",ba1004d0f1bee85ff13268242ab03284ab17714c,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4,KEKO CAFE,CnRrAAAA93fKzg734qYV0ad78X8toLG2-OCbIhSosdIAqPKOcJJ1yAK8_4zXF3-J4w9IKvaPpL7WeTbj9Sm243zhkT-DaUM3QyPQhmHPtUPX868maSmwxQi0NtuXHQWGV2rmYeipTfpykKOgGQXj-YXT6-u0nhIQdiWVZhnwImPshqwq3EeSohoUtxjWYPUp4_TTkeGdHQeqbwgoXng,1,40.74537,-73.984535,{'open_now': True},"121 Madison Ave #2, New York","[{'photo_reference': 'CnRnAAAAsIr2AJ-8B_SY5Q0Kl5nhzVK6dGnOV6P8ivPcqA8GHZczNSnpmJ_e2PGYvheTmB0IEXwO2JudppCy8EnIJGi3ZmiAM0dtbx3CWOljg6dt0-MxizhHAO5ulCJzF5i-ELPwLGsgPqn6pPoXrgbobTQewxIQTQl5EQpzQ2sGwJCc_sMc2BoUj2FNcjEDiaiVRu6xm88iY9NmGGc', 'html_attributions': [], 'height': 1600, 'width': 2844}]",13d1e6c0a8bc6c66d64efe7af92f04d512bdf012,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,City Chow LLC,CnRwAAAAVIHtGBp_1fZz18otBHyQFTgKdOwD_B-csn1VPVci9YyEKtqnisvCacJ899oQBaVpLCRGJcShUP5-0LghrZ9957ffrrfVXxTL6aANhN9fhp_TEOCQLjtG2tfVbWkQS_AJApUGCr11itdUBRCQf80O0xIQ-XQlZKc7-hknWW04yTem7RoUAdEB_aPqucG90uPEgwQrxVRVzpA,2,40.76206,-73.984263,{'open_now': True},"1633 Broadway, New York",,db7da5acb62ac27de9f072a22c72cc4fd8380df5,"['restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4.4,The Path Cafe,CnRvAAAAcEs2XRVyoeSLQFsLxQcNsWzM4o5pz2wRdJDKZp7OiV3EIiLa9uIMyNv3GcwBcIrHfL6JDRF_2ft0tRNtszqhJDpF_spfzpuQxgXbqYRX_gQmb5EYl9Ml2hbNcvBFIxo-S2SKe1fjBhh8Vx0Wq4AHyRIQO8G9ZasJxmk7PNtr7z-m1xoUSRCgAmrrxC9tC8Qy1L7rdR_EvaM,1,40.733131,-74.006786,{'open_now': True},"131 Christopher St, New York","[{'photo_reference': 'CnRnAAAAC9rJNbllD53_2evTPsP8MdPJLMM_otlj7aDCOF48TGL9uAE7SSPP4ApUV-uQEdpoDaLQimp9NharJdzB9BzP3QeXrTthp0rp1xpx32BAKzDze8qcdSAnYtOeJDS4n5xQPoEEGKle0uDMlFyLwfuFWRIQ4TRU6Pdc-8VCQRAb_80OuBoUclCPGkO7Z1wakyAXWYKLY43Fjvo', 'html_attributions': [], 'height': 200, 'width': 210}]",3e43711e269e93dd77c67a96e2409e66b1573246,"['cafe', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Demarco Coffee LLC,CoQBdAAAAMliGi7mbGT2F2zC9xzkcY1Us6CkVE4nk5o1T0nIIB5_BaauzLOgQ9i1jyOOZZXv502kkUJy1bUn7GnHBGT0oLYS9_dfRzWXQ9xLmafKY7TmdB4urr3Y8kFsGwAsYCKeqAlHvuO7aaRkf98t6-lVBAeGGnFgBfgkLoVblUoJEWqHEhBih5Wis7sthU5HNmH0Ow3QGhTUbFXga8fUELNigouegmDjV8Q6_g,,40.772043,-73.927889,,"1430 Astoria Blvd, Astoria","[{'photo_reference': 'CnRoAAAAZmZpOo9zeUx8UQf1Q5ivdoAYB_UNrCIdZPYDZjosJBi3elyQF-9IP8YJoDNhj7bkcYp2qELiA2PXaT_-13exMkk9iqEexHpWkHOITiVlm79pnMeMEd8U1tDOZ1epHQu5Vx6ufjpXsIBQRapRK5KhjxIQoGyRlqjGOFygOV9H2SmeABoUb-8OqCvGWsj3gjwuHapUBx9bgyE', 'html_attributions': ['<a href=""https://plus.google.com/115361829575265961966"">Walkertwentyone NYC</a>'], 'height': 648, 'width': 1152}]",766a94658dfdb1c042d09700fc224c1c0069df0e,"['store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Cajun Cafe & Grill,CoQBdAAAAJWUiNpN5QngZgild_mRYSNviub63oMpYPNAXdrpsGHbWXWJ2_CBRwUNaWTT23yYafdMbFHHV4GobByEo5cnSu65dIeJlwoSqDUcBc1DrD5UHzCUPKmnBVNrDagGAVMGhjvDHZQwL5ug7Ayp1aX8LNt7qucRboNpqrb_w9nXYR_VEhCAgU4FTS0NTGsadp0Vnta4GhTPnd9hbFTvcxTwacwilbAXTVRKkQ,,40.581592,-74.167322,,"2655 Richmond Ave #2500, New York",,936dfc95b464a9c5595016f13f938c51595f1d48,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Future of Africa Inc,CoQBdgAAAOqG0HOpjeVcLeiCZ-H62CpuK9bjfYWqKr12yX1vivEMEeUCA7n8AN8kVS6thTphMQo1NNftYuDJKjRdHep6ASz4K13a-LKoFlL2ioEUKG2gVbepygj_s4OWukgSC1PDRwZNtenHdHMIzmWzG2i_nPwWvNt42jEvBWGg-yiggKhTEhBSBHa9BbU9bAVEAqChfjlmGhT33KpwCWoIRtqCy2I0RUuNCAxN7A,,40.752703,-73.966308,,"866 United Nations Plz At E 48th St, New York",,f3ac486e9e9955b52f3387996262a244eb093c9e,"['cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,4211 Corporation,CoQBcgAAAK0RUaA4EyE4q8i4pZQzoIL8SljbY-mAf6nHcFwLOXWA9whbQHSeh89eDkBPyq5W2LEsW2WusvgJ8eWUeMkfS3uJOguQeyIEKjK7IBwQnfv2KAREZfmlIMw2975A3_O1nwSHKAAv3h_7XTc8itwvNCvssIuqJCUHGexclEuP0YEuEhDk-EclCDai5y_nqKirZfJ5GhQHhbOKSN6vQHCbI2nDcgq2BdoxaA,,40.848676,-73.937493,,"4211 Broadway, New York",,cce7f5cae9be6135a42c588610dd52376793d32d,"['store', 'cafe', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.4,Full Cup,CnRpAAAAdvjxEJ_PjDV0sWUVHwT6D3NU3n48LJgRtQ_gkfwrkZPmrNkvHLuQUUqY2FrSJlgW8EKmONzZv3hUXrnNVmLsLvos7G78mTJ5stHALxFYnc2VV88DKLA0R0IFVg7bCCv1LB1f_9WHG31y9rUtyCqWvhIQdH4ELLTNNeaAGX-DmP6E6hoUPFEYG1d1e3fef2O5JfjVhY6XKuc,2,40.628761,-74.08009,,"388 Van Duzer St, New York","[{'photo_reference': 'CnRnAAAAY4EDDUtgNIyT41wLpD70i_SeLsZbrCQOiUb8gMUFelCi95JB8oOgawN-B7ZrpQH8AAZIdaMoXhCi29pGpye_1Q7gjt8gGPJyQXZ1nfsteF5QdGbbs1NsZdfR2lXwFoALaG7v5yTKvL7QktSE4S-2-xIQlNmHzoG-aGPfp-9UJB-GbBoUFg7Z6EL920mHbl5MLhPu2DKX_NQ', 'html_attributions': [], 'height': 406, 'width': 720}]",f851ff0d6a2174c72234dc8233192b41dfab7ca1,"['cafe', 'art_gallery', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Brooklyn Heights Wine Bar LLC,CoQBgAAAAG8TvXQOP_NMUMZEBTbN09Czm6USQS8vfFnmhX9o7dishDzuep3E6r6o7yHPN3L4Am-UjwigUjzvpUCpu8-67yE9-cNOVYYNZ6fA4WZwfhPg7tdR0YtwVafOhUaw7NBqiPkPY7cRXz1vNjea1iXiaTert_5BlNRVI0bRh0ck1HzwEhDhAwHHLL5ObWZkfYxeyZaCGhQjEWrlmxNaBFyPk0-c2joAapiIiA,,40.699518,-73.992168,{'open_now': False},"50 Henry St, Brooklyn","[{'photo_reference': 'CnRmAAAAr9jYX7nNLdV3Tvrs0w9XkzgmkJxxU9abzH7OqVqlZdJsP-5voE5EjA5rdZCbPPyQc9b36qJRoBG4aRCMFTp_RqIt9j1hc-tNXA-xJeFPYs0r4aovd8YGcZengwrP9dKOyz6w4ICfUz8z16fAQ0fTIRIQ0JqeF0K7kge1jN-1NKYhFhoUjRVvZWRcl4_XgQ8AmD0OH4OT9f8', 'html_attributions': [], 'height': 86, 'width': 128}]",a41d9f0044a764e22315f172c2c09056c2d2f805,"['cafe', 'bar', 'restaurant', 'food', 'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
